month,pushes,actor,actor_attributes_location,lat,lng
2/1/2014,1,richelite,San Jose,37.3438502,-121.8831349
2/1/2014,3,Sannis,"Moscow, Russia",55.4792046,37.3273304
2/1/2014,1,watilde,Tokyo,35.69004135,139.5103951
2/1/2014,7,dawicorti,"Paris, France",48.8565056,2.3521334
2/1/2014,1,Benjamin-Waters,"Toronto, ON",43.6529206,-79.3849008
2/1/2014,1,karlfreeman,"London, United Kingdom",51.5072759,-0.1276597
2/1/2014,1,thinkgareth,12 Hours From Anywhere,,
2/1/2014,1,davestone,Itinerant.,43.8455524,6.510761
2/1/2014,2,nitroduna,"Madrid, Spain",40.5248319,-3.771562775
2/1/2014,51,CraZySacX,"Maineville,OH",39.3150592,-84.2207697
2/1/2014,7,mscdex,Ohio,40.2253569,-82.6881395
2/1/2014,6,yorkie,"Beijing, China",40.2505379,116.6250886
2/1/2014,1,pzduniak,"����d��, Poland",,
2/1/2014,1,xionglun,"Beijing, China",40.2505379,116.6250886
2/1/2014,3,mquandalle,"Paris, France",48.8565056,2.3521334
2/1/2014,13,vitorvigano,Brazil,-8.4666145,-51.3333976
2/1/2014,1,floverdevel,"Plan��te Terre, Voie Lact��e",,
2/1/2014,6,alFReD-NSH,Kuala Lumpur,3.13871025,101.6820995
2/1/2014,4,dstence,"Austin, TX",30.2711286,-97.7436995
2/1/2014,10,KenanSulayman,"Berlin, Berlin, Germany",52.5170365,13.3888599
2/1/2014,79,tjfontaine,"Alameda, CA",37.6090291,-121.899142
2/1/2014,7,tracend,California (US),36.7014631,-118.7559974
2/1/2014,1,startswithaj,"Brisbane, Australia",-27.4689682,153.0234991
2/1/2014,8,danilo0792,S��o Paulo,,
2/1/2014,1,tmathews,"Vancouver, BC",49.2608944,-123.1139383
2/1/2014,1,cshimmin,"Irvine, CA",33.6862707,-117.8258199
2/1/2014,1,nemtsov,New Jersey,40.0757384,-74.4041622
2/1/2014,1,Benjamin-Waters,"Toronto, Ontario",43.6529206,-79.3849008
2/1/2014,1,paulomcnally,Nicaragua,12.3724928,-84.8700308
2/1/2014,8,shantanusharma,New York,40.7305991,-73.9865812
2/1/2014,3,euoia,"Montreal, Canada",45.5224507,-73.5912827
2/1/2014,1,outsideris,"Seoul, South Korea",37.5710824,126.9953036
2/1/2014,2,dax,Paris,48.8565056,2.3521334
2/1/2014,2,Elzair,"Charlotte, NC",35.2270869,-80.8431268
2/1/2014,24,bsmr,"N��rnberg, Germany",,
2/1/2014,64,indutny,Russia,64.6863136,97.7453061
2/1/2014,4,shigeki,"Tokyo, Japan",35.69004135,139.5103951
2/1/2014,6,TooTallNate,"San Rafael, CA",37.9735346,-122.5310874
2/1/2014,34,trevnorris,"Cupertino, CA",37.3230107,-122.0322519
2/1/2014,1,makepanic,Germany,51.0834196,10.4234469
2/1/2014,11,tcauduro,Canada,61.0666922,-107.9917071
2/1/2014,19,mtbrandy,"Austin, TX",30.2711286,-97.7436995
2/1/2014,2,mcculloughsean,"San Francisco, CA",37.7789601,-122.419199
2/1/2014,2,tmathews,Vancouver,49.2608944,-123.1139383
2/1/2014,2,sam-github,"Vancouver, BC, Canada",49.2608944,-123.1139383
2/1/2014,4,maxtaco,"NY, NY",43.1561681,-75.8449946
2/1/2014,3,eleanorz,Seattle,47.6038321,-122.3300624
2/1/2014,2,saghul,"Amsterdam, NL",52.3710088,4.9001115
2/1/2014,2,piscisaureus,Amsterdam,52.3710088,4.9001115
2/1/2014,1,medikoo,"Warsaw, Poland",52.2319237,21.0067265
2/1/2014,2,seannicholls,"Dublin, Ireland",53.3494299,-6.2600969
2/1/2014,4,rmg,"Langley, BC, Canada",49.1,-122.65
2/1/2014,1,chencl,������,,
2/1/2014,60,gaoli,"hangzhou,china",30.2665643,120.149335
2/1/2014,2,harikrishna266,india,22.3511148,78.6677428
2/1/2014,1,Nicolab,"Bidart, Euskadi (France)",,
2/1/2014,1,liebeskind,San Francisco,37.7789601,-122.419199
2/1/2014,1,litmit,"Vitebsk, Belarus",55.1930197,30.2070437
2/1/2014,1,maggialejandro,Argentina,-35.1124869,-65.241974
2/1/2014,2,rogerwang,"Shanghai, China",31.2253441,121.4888922
2/1/2014,23,thomseddon,"Manchester, UK",53.4791466,-2.2447445
1/1/2014,6,eschulz2,Chicago,41.8756208,-87.6243706
1/1/2014,1,jni,"Melbourne, VIC, Australia",-37.8142176,144.9631608
1/1/2014,1,chuguixin,������,,
1/1/2014,3,tilera,"1900 West Park Drive, Suite 290 Westborough, MA 01581 USA",,
1/1/2014,2,johnko,Canada,61.0666922,-107.9917071
1/1/2014,2,spolu,"Paris, France",48.8565056,2.3521334
1/1/2014,2,Montu,India,22.3511148,78.6677428
1/1/2014,5,vitorvigano,Brazil,-8.4666145,-51.3333976
1/1/2014,2,gandazgul,"Stamford, CT",41.0534302,-73.5387341
1/1/2014,1,victordfb,"Bras��lia, DF",,
1/1/2014,2,yosuke-furukawa,Japan,36.5748441,139.2394179
1/1/2014,2,L8D,Texas,31.8160381,-99.5120986
1/1/2014,1,huyvlam,"San Jose, CA",37.3438502,-121.8831349
1/1/2014,6,zootella,mountain view | boulder | nyc | stockholm,,
1/1/2014,6,sam-github,"Vancouver, BC, Canada",49.2608944,-123.1139383
1/1/2014,1,metamatt,San Francisco,37.7789601,-122.419199
1/1/2014,9,thomseddon,"Manchester, UK",53.4791466,-2.2447445
1/1/2014,1,zbinlin,china,35.000074,104.999927
1/1/2014,1,gbrail,"Palo Alto, CA",37.442156,-122.1634472
1/1/2014,3,litmit,"Vitebsk, Belarus",55.1930197,30.2070437
1/1/2014,1,gsf,Philadelphia,39.952335,-75.163789
1/1/2014,23,elliotfleming,New Orleans,29.9499323,-90.0701156
1/1/2014,3,JayBeavers,"Duvall, WA",47.7423219,-121.9856782
1/1/2014,94,trevnorris,"Cupertino, CA",37.3230107,-122.0322519
1/1/2014,16,bnoordhuis,"Gouda, the Netherlands",52.0114927,4.7106063
1/1/2014,8,seishun,Riga,56.97166385,24.16659513
1/1/2014,4,shigeki,"Tokyo, Japan",35.69004135,139.5103951
1/1/2014,4,koichik,Japan,36.5748441,139.2394179
1/1/2014,2,smanders,Utah,39.4225192,-111.7143584
1/1/2014,3,jacobgroundwater,San Francisco,37.7789601,-122.419199
1/1/2014,4,isaacs,Oakland CA,37.8043808,-122.2708166
1/1/2014,1,bajtos,Hradec Kr��lov��,,
1/1/2014,3,kapouer,"Champagn�� Saint Hilaire, France",,
1/1/2014,1,joujiahe,Taiwan,24.7910087,121.533556
1/1/2014,2,chencl,������,,
1/1/2014,2,jeffbski,"St. Louis, MO (USA)",38.6272733,-90.1978889
1/1/2014,1,Sannis,"Moscow, Russia",55.4792046,37.3273304
1/1/2014,1,pilwon,"Toronto, Canada",43.6529206,-79.3849008
1/1/2014,1,npadhya,"San Jose, CA",37.3438502,-121.8831349
1/1/2014,2,rogerwang,"Shanghai, China",31.2253441,121.4888922
1/1/2014,1,yemol,Shanghai China,31.2253441,121.4888922
1/1/2014,1,acidsound,"seoul, korea",37.5710824,126.9953036
1/1/2014,6,ayanamist,Hangzhou,30.2665643,120.149335
1/1/2014,83,indutny,Russia,64.6863136,97.7453061
1/1/2014,10,lf2941270,������,,
1/1/2014,23,bsmr,"N��rnberg, Germany",,
1/1/2014,11,wesolows,San Francisco CA US,37.7789601,-122.419199
1/1/2014,59,tjfontaine,"Alameda, CA",37.6090291,-121.899142
1/1/2014,5,flowlo,"Vienna, Austria",48.2083537,16.3725042
1/1/2014,15,shantanusharma,New York,40.7305991,-73.9865812
1/1/2014,10,rmg,"Langley, BC, Canada",49.1,-122.65
1/1/2014,10,ljinke,"Shanghai, China",31.2253441,121.4888922
1/1/2014,11,yorkie,"Beijing, China",40.2505379,116.6250886
1/1/2014,55,CraZySacX,"Maineville,OH",39.3150592,-84.2207697
12/1/2013,3,AllSpeeds,"Austin, TX",30.2711286,-97.7436995
12/1/2013,3,piscisaureus,Amsterdam,52.3710088,4.9001115
12/1/2013,1,jyz19880823,Shanghai,31.2253441,121.4888922
12/1/2013,1,BenMatheja,"Frankfurt, Germany",50.1213881,8.662009637
12/1/2013,1,gabrielf,"Stockholm, Sweden",59.3251172,18.0710935
12/1/2013,2,gsf,Philadelphia,39.952335,-75.163789
12/1/2013,1,bsnote,Chisinau,47.0122737,28.8605936
12/1/2013,2,mathiasbynens,Belgium,50.6407351,4.66696
12/1/2013,1,yalamber,kathmandu,27.7076762,85.3148882
12/1/2013,50,tjfontaine,"Alameda, CA",37.6090291,-121.899142
12/1/2013,6,kimo,"Sunnyvale, CA",37.3688301,-122.0363496
12/1/2013,21,shantanusharma,New York,40.7305991,-73.9865812
12/1/2013,4,sevenfour,"Vancouver, BC",49.2608944,-123.1139383
12/1/2013,4,davepacheco,San Francisco,37.7789601,-122.419199
12/1/2013,8,jokagent,������������������,,
12/1/2013,1,ceejbot,"Menlo Park, CA",37.4538274,-122.1821871
12/1/2013,1,pborreli,Oujda,34.6800173,-1.9203727
12/1/2013,12,loyd,Moscow,55.4792046,37.3273304
12/1/2013,4,migounette,France,46.603354,1.8883335
12/1/2013,1,rvagg,"South Coast NSW, Australia",-33.9912225,151.2497988
12/1/2013,38,trevnorris,"Cupertino, CA",37.3230107,-122.0322519
12/1/2013,1,burt202,"Bristol, UK",51.4556994,-2.5952658
12/1/2013,1,fremn,Austin,30.2711286,-97.7436995
12/1/2013,2,lalitkapoor,"Austin, TX",30.2711286,-97.7436995
12/1/2013,5,bsmr,"N��rnberg, Germany",,
12/1/2013,2,jaimemmp,Madrid (Spain),40.5248319,-3.771562775
12/1/2013,5,koichik,Japan,36.5748441,139.2394179
12/1/2013,5,skepticfx,"Bangalore, India",12.9793998,77.5903608
12/1/2013,17,yorkie,"Beijing, China",40.2505379,116.6250886
12/1/2013,1,liamchzh,Beijing,40.2505379,116.6250886
12/1/2013,1,zootella,mountain view | boulder | nyc | stockholm,,
12/1/2013,1,JayBeavers,"Duvall, WA",47.7423219,-121.9856782
12/1/2013,6,chencl,������,,
12/1/2013,3,Elzair,"Charlotte, NC",35.2270869,-80.8431268
12/1/2013,1,watson,"Copenhagen, Denmark",55.6867243,12.5700724
12/1/2013,5,zcbenz,"Xiamen, China",24.497442,118.1355644
12/1/2013,1,mscdex,Ohio,40.2253569,-82.6881395
12/1/2013,1,Sannis,"Moscow, Russia",55.4792046,37.3273304
12/1/2013,1,wanderview,"Fairfax, VA",38.8462236,-77.3063733
12/1/2013,1,agnoster,"Berlin, Germany",52.5170365,13.3888599
12/1/2013,1,dunxrion,Ireland,52.865196,-7.9794599
12/1/2013,1,nikai3d,"Kitzb��hel, Austria",,
12/1/2013,1,sandinmyjoints,DC,38.8937154,-76.98779356
12/1/2013,1,tucan,"Moscow, Russia",55.4792046,37.3273304
12/1/2013,1,clarle,"Mountain View, CA",37.3855745,-122.08205
12/1/2013,9,isaacs,Oakland CA,37.8043808,-122.2708166
12/1/2013,3,Benjamin-Waters,"Toronto, Ontario",43.6529206,-79.3849008
12/1/2013,1,rgbkrk,USA,39.7837304,-100.4458825
12/1/2013,1,3Q-,Guangzhou,23.1229013,113.2529963
12/1/2013,5,huyvlam,"San Jose, CA",37.3438502,-121.8831349
12/1/2013,42,CraZySacX,"Maineville,OH",39.3150592,-84.2207697
12/1/2013,13,piousbox,"San Francisco, CA",37.7789601,-122.419199
12/1/2013,1,bnoordhuis,"Gouda, the Netherlands",52.0114927,4.7106063
12/1/2013,1,zined,Germany,51.0834196,10.4234469
12/1/2013,1,younesherlock,"Agadir, Morocco",30.4170051,-9.5830102
12/1/2013,4,edhemphill,"Austin, TX",30.2711286,-97.7436995
12/1/2013,1,luismreis,"Lisbon, Portugal",38.7130574,-9.1380056
12/1/2013,24,sam-github,"Vancouver, BC, Canada",49.2608944,-123.1139383
12/1/2013,1,generalhenry,Palo Alto,37.442156,-122.1634472
12/1/2013,3,rogerwang,"Shanghai, China",31.2253441,121.4888922
12/1/2013,7,jni,"Melbourne, VIC, Australia",-37.8142176,144.9631608
12/1/2013,3,meso,Tokyo/Japan,35.69004135,139.5103951
12/1/2013,53,indutny,Russia,64.6863136,97.7453061
12/1/2013,1,zackbloom,Boston,42.3604823,-71.0595678
11/1/2013,12,burt202,"Bristol, UK",51.4556994,-2.5952658
11/1/2013,7,isaacs,Oakland CA,37.8043808,-122.2708166
11/1/2013,3,diversario,"Boston, MA",42.3604823,-71.0595678
11/1/2013,1,pdehaan,"Sunnyvale, CA",37.3688301,-122.0363496
11/1/2013,1,luismreis,"Lisbon, Portugal",38.7130574,-9.1380056
11/1/2013,5,fengmk2,"Hangzhou, China",30.2665643,120.149335
11/1/2013,2,mmalecki,"Pozna��, Poland",,
11/1/2013,1,unbit,Rome,41.8932575,12.4830619
11/1/2013,1,h4ck3rm1k3,"Lawrence, Kansas, USA",38.9716689,-95.2352501
11/1/2013,71,trevnorris,"Cupertino, CA",37.3230107,-122.0322519
11/1/2013,1,kimo,"Sunnyvale, CA",37.3688301,-122.0363496
11/1/2013,2,timrwood,Los Angeles,34.0536781,-118.2427025
11/1/2013,1,logangorence,/dev/null,,
11/1/2013,1,kimo,"Hyderabad, India",17.3992891,78.4733709
11/1/2013,3,3Q-,Guangzhou,23.1229013,113.2529963
11/1/2013,4,TooTallNate,"San Rafael, CA",37.9735346,-122.5310874
11/1/2013,2,morphar,Copenhagen,55.6867243,12.5700724
11/1/2013,1,langpavel,"Hradec Kr��lov��, Czech Republic",,
11/1/2013,4,JayBeavers,"Duvall, WA",47.7423219,-121.9856782
11/1/2013,1,migounette,France,46.603354,1.8883335
11/1/2013,11,chencl,������,,
11/1/2013,5,koichik,Japan,36.5748441,139.2394179
11/1/2013,2,metamatt,San Francisco,37.7789601,-122.419199
11/1/2013,8,lalitkapoor,"Austin, TX",30.2711286,-97.7436995
11/1/2013,1,magnushoglund,"Stockholm, Sweden",59.3251172,18.0710935
11/1/2013,3,mridgway,SF Bay Area,37.7884969,-122.3558473
11/1/2013,2,7hi4g0,"Manaus, Amazonas - Brazil",-3.1331055,-59.9856354
11/1/2013,37,indutny,Russia,64.6863136,97.7453061
11/1/2013,1,xionglun,"Beijing, China",40.2505379,116.6250886
11/1/2013,1,kkragenbrink,"Aliso Viejo, CA",33.5761376,-117.7258122
11/1/2013,23,shantanusharma,New York,40.7305991,-73.9865812
11/1/2013,1,rogerwang,"Shanghai, China",31.2253441,121.4888922
11/1/2013,3,piscisaureus,Amsterdam,52.3710088,4.9001115
11/1/2013,3,sam-github,"Vancouver, BC, Canada",49.2608944,-123.1139383
11/1/2013,1,ralphtheninja,Sweden,59.6749712,14.5208584
11/1/2013,1,davidbanham,Sydney,-33.8548157,151.2164539
11/1/2013,13,yorkie,"Beijing, China",40.2505379,116.6250886
11/1/2013,2,bajtos,Hradec Kr��lov��,,
11/1/2013,1,avexer,China,35.000074,104.999927
11/1/2013,1,jmar777,"Charleston, SC",32.7876012,-79.9402728
11/1/2013,1,basarat,"Melbourne, Australia",-37.8142176,144.9631608
11/1/2013,6,sevenfour,"Vancouver, BC",49.2608944,-123.1139383
11/1/2013,4,ronkorving,Tokyo,35.69004135,139.5103951
11/1/2013,2,dshaw,"San Francisco, CA",37.7789601,-122.419199
11/1/2013,1,lukehan,China,35.000074,104.999927
11/1/2013,4,meso,Tokyo/Japan,35.69004135,139.5103951
11/1/2013,51,bnoordhuis,"Gouda, the Netherlands",52.0114927,4.7106063
11/1/2013,2,LinusU,"Stockholm, Sweden",59.3251172,18.0710935
11/1/2013,4,yoelnacho,C��rdoba - Argentina,,
11/1/2013,1,mharsch,"Denver, CO",39.7391536,-104.9847034
11/1/2013,4,roll,"Moscow, Russia",55.4792046,37.3273304
11/1/2013,2,JacksonTian,"Hangzhou, China",30.2665643,120.149335
11/1/2013,2,jisqyv,"Cambridge, MA",42.3750997,-71.1056157
11/1/2013,13,tjfontaine,"Alameda, CA",37.6090291,-121.899142
10/1/2013,3,teh-cmc,"Paris, FRANCE",48.8565056,2.3521334
10/1/2013,1,DTrejo,"San Francisco, CA",37.7789601,-122.419199
10/1/2013,1,ppejovic,"Vancouver, Canada",49.2608944,-123.1139383
10/1/2013,2,metamatt,San Francisco,37.7789601,-122.419199
10/1/2013,2,zaphod1984,"Erlangen, Germany",49.5981208,11.0036532
10/1/2013,2,georgekola,San Francisco,37.7789601,-122.419199
10/1/2013,1,morkai,Poland,52.0977181,19.0258159
10/1/2013,2,SaviorPhoenix,United States,39.7837304,-100.4458825
10/1/2013,3,rmg,"Langley, BC, Canada",49.1,-122.65
10/1/2013,1,mtbrandy,"Austin, TX",30.2711286,-97.7436995
10/1/2013,1,sandinmyjoints,DC,38.8937154,-76.98779356
10/1/2013,2,cesare,"Tokyo, Japan",35.69004135,139.5103951
10/1/2013,1,richelite,San Jose,37.3438502,-121.8831349
10/1/2013,2,tucan,"Moscow, Russia",55.4792046,37.3273304
10/1/2013,1,larsha,"Stockholm, Sweden",59.3251172,18.0710935
10/1/2013,1,migounette,France,46.603354,1.8883335
10/1/2013,2,bajtos,Hradec Kr��lov��,,
10/1/2013,1,zootella,mountain view | boulder | nyc | stockholm,,
10/1/2013,2,mcollina,"Bologna, Italy",44.4936714,11.3430347
10/1/2013,1,pedronasser,Brazil,-8.4666145,-51.3333976
10/1/2013,1,Joshua-Anderson,"Bay Area, US",37.7884969,-122.3558473
10/1/2013,3,meso,Tokyo/Japan,35.69004135,139.5103951
10/1/2013,7,seanmonstar,"Orange County, California",33.7213739,-117.7903245
10/1/2013,1,Elzair,"Charlotte, NC",35.2270869,-80.8431268
10/1/2013,5,rvagg,"South Coast NSW, Australia",-33.9912225,151.2497988
10/1/2013,1,chuguixin,������,,
10/1/2013,2,shigeki,"Tokyo, Japan",35.69004135,139.5103951
10/1/2013,1,AKIo0O,China,35.000074,104.999927
10/1/2013,1,CSMastermind,"State College, PA",40.794026,-77.8606975
10/1/2013,1,JacksonTian,"Hangzhou, China",30.2665643,120.149335
10/1/2013,29,sam-github,"Vancouver, BC, Canada",49.2608944,-123.1139383
10/1/2013,5,luismreis,"Lisbon, Portugal",38.7130574,-9.1380056
10/1/2013,3,fiws,Germany,51.0834196,10.4234469
10/1/2013,4,sensorario,Cesena,44.136352,12.2422442
10/1/2013,5,abhinavraj,San Francisco Bay Area,37.7884969,-122.3558473
10/1/2013,1,VanCoding,Lieli LU CH,47.2079198,8.2992079
10/1/2013,1,ErikDubbelboer,"Utrecht, Netherlands",52.0959423,5.1104136
10/1/2013,1,djbobke,Netherlands,52.5001698,5.7480821
10/1/2013,3,jmadden85,Brooklyn,40.6501038,-73.9495823
10/1/2013,2,joybro,"Bundang, Korea",37.4117148,127.1050718
10/1/2013,12,davepacheco,San Francisco,37.7789601,-122.419199
10/1/2013,5,mjibson,"New York, NY",40.7305991,-73.9865812
10/1/2013,1,davglass,"Marion, IL",37.714728,-88.92961932
10/1/2013,3,mlocati,"Como, Italy",45.8106805,9.0863028
10/1/2013,2,nsimmons,"Ottawa, Canada",45.4210328,-75.6900219
10/1/2013,1,LimoWanKenobi,D.F. M��xico,,
10/1/2013,1,jlipps,"San Francisco, CA",37.7789601,-122.419199
10/1/2013,3,crhallberg,"Drexel Hill, PA",39.9483195,-75.30691753
10/1/2013,5,koichik,Japan,36.5748441,139.2394179
10/1/2013,2,davemo,"Ottawa, Canada",45.4210328,-75.6900219
10/1/2013,4,bogushevich,"Russia, Chita",52.0334094,113.5008922
10/1/2013,12,isaacs,Oakland CA,37.8043808,-122.2708166
10/1/2013,5,jacobgroundwater,San Francisco,37.7789601,-122.419199
10/1/2013,3,napernik,"Copenhagen, Denmark",55.6867243,12.5700724
10/1/2013,8,thomseddon,"Manchester, UK",53.4791466,-2.2447445
10/1/2013,10,albertyw,"Boston, MA",42.3604823,-71.0595678
10/1/2013,10,sblom,"Redmond, WA USA",47.6694141,-122.1238767
10/1/2013,14,indutny,Russia,64.6863136,97.7453061
10/1/2013,2,phillipalexander,San Francisco,37.7789601,-122.419199
10/1/2013,21,shantanusharma,New York,40.7305991,-73.9865812
10/1/2013,6,burt202,"Bristol, UK",51.4556994,-2.5952658
10/1/2013,122,trevnorris,"Cupertino, CA",37.3230107,-122.0322519
10/1/2013,4,JayBeavers,"Duvall, WA",47.7423219,-121.9856782
10/1/2013,20,tjfontaine,"Alameda, CA",37.6090291,-121.899142
10/1/2013,59,bnoordhuis,"Gouda, the Netherlands",52.0114927,4.7106063
9/1/2013,2,dshaw,"San Francisco, CA",37.7789601,-122.419199
9/1/2013,18,shantanusharma,New York,40.7305991,-73.9865812
9/1/2013,1,ManInTheBox,"Belgrade, Serbia",44.8178787,20.4568089
9/1/2013,38,bnoordhuis,"Gouda, the Netherlands",52.0114927,4.7106063
9/1/2013,3,JacksonTian,"Hangzhou, China",30.2665643,120.149335
9/1/2013,3,meso,Tokyo/Japan,35.69004135,139.5103951
9/1/2013,2,ephp,Livorno,43.5426309,10.3160295
9/1/2013,3,averted,"Brisbane, Australia",-27.4689682,153.0234991
9/1/2013,1,edhemphill,"Austin, TX",30.2711286,-97.7436995
9/1/2013,1,phidelta,"Vienna, Austria",48.2083537,16.3725042
9/1/2013,3,rvagg,"South Coast NSW, Australia",-33.9912225,151.2497988
9/1/2013,3,rogerwang,"Shanghai, China",31.2253441,121.4888922
9/1/2013,1,mmalecki,"Poznań, Poland",52.40039265,16.92021821
9/1/2013,13,isaacs,Oakland CA,37.8043808,-122.2708166
9/1/2013,17,indutny,Russia,64.6863136,97.7453061
9/1/2013,1,bsnote,Chisinau,47.0122737,28.8605936
9/1/2013,3,zined,Germany,51.0834196,10.4234469
9/1/2013,1,sam-github,"Vancouver, BC, Canada",49.2608944,-123.1139383
9/1/2013,1,paulwithap,"Los Angeles, CA",34.0536781,-118.2427025
9/1/2013,6,koichik,Japan,36.5748441,139.2394179
9/1/2013,1,freeall,"Copenhagen, Denmark",55.6867243,12.5700724
9/1/2013,1,zbinlin,china,35.000074,104.999927
9/1/2013,3,waynecheah,"Selangor, Malaysia",3.137444,101.3418597
9/1/2013,1,yanni4night,"Beijing,China",40.2505379,116.6250886
9/1/2013,1,mtbrandy,"Austin, TX",30.2711286,-97.7436995
9/1/2013,6,TooTallNate,"San Rafael, CA",37.9735346,-122.5310874
9/1/2013,1,JoeChapman,"London, UK",51.5072759,-0.1276597
9/1/2013,1,sblom,"Redmond, WA USA",47.6694141,-122.1238767
9/1/2013,1,Maxtermax,Colombia Medellin,6.2443382,-75.573553
9/1/2013,8,tjfontaine,"Alameda, CA",37.6090291,-121.899142
9/1/2013,3,asilvas,"Phoenix, AZ",33.4483772,-112.0740374
9/1/2013,99,trevnorris,"Cupertino, CA",37.3230107,-122.0322519
9/1/2013,2,glenjamin,"Sheffield, United Kingdom",53.3806626,-1.4702278
9/1/2013,5,Joshua-Anderson,"Bay Area, US",37.7884969,-122.3558473
